104549,21174332371; 4,7012162830368325e-30
106740,5649611738; 4,529301535100005e-30
108977,84897893437; 4,3636733901993226e-30
111262,02650693586; 4,211940136014322e-30
113594,08043393321; 4,065482936741515e-30
115975,01425004605; 3,916815776535919e-30
118405,85247856361; 3,787669248128913e-30
120887,64111680031; 3,6491612185345945e-30
123421,44808619168; 3,515718170332642e-30
126008,3636918243; 3,39979676313346e-30
128649,50109159753; 3,269377044955745e-30
131345,99677521884; 3,167472561065522e-30
134099,0110532388; 3,0402966745972528e-30
136909,72855633651; 2,9400510201542298e-30
139779,3587450698; 2,8431106981541007e-30
142709,13643030988; 2,7289581312749126e-30
145700,3223045844; 2,643898174560938e-30
148754,2034845574; 2,542475507607455e-30
151872,09406487952; 2,4586441751933738e-30
155055,33568364722; 2,3687361241280226e-30
158305,29809971378; 2,2821158435045417e-30
161623,3797821008; 2,2068691749282705e-30
165011,00851176388; 2,1261680680027683e-30
168469,64199597124; 2,0522371453478167e-30
172000,76849555958; 1,9808769420103398e-30
175605,90746533763; 1,9084399513089456e-30
179286,6102079121; 1,8386518468208506e-30
183044,46054121823; 1,7780272179096164e-30
186881,0754800415; 1,709820255897465e-30
190798,1059318242; 1,6565262037504027e-30
194797,23740705603; 1,592980146236068e-30
198880,1907445547; 1,5375891854956592e-30
203048,72285194814; 1,5347278209183347e-30
207304,62746167736; 1,584103354087922e-30
211649,73590284522; 1,6259560845574338e-30
216085,917889243; 1,6720261271379804e-30
220615,08232389422; 1,725818845544244e-30
225239,17812046153; 1,7747184120550913e-30
229960,19504187032; 1,825003504984946e-30
234780,16455651008; 1,8767133820122756e-30
239701,16071238148; 1,9370913347543513e-30
244725,30102956586; 1,9882701680792636e-30
249854,74741140063; 2,044606063110509e-30
255091,7070747532; 2,1103854886945486e-30
260438,43349979323; 2,1701814144571985e-30
265897,2273996722; 2,2316716054415185e-30
271470,4377105275; 2,2949040671696846e-30
277160,4626022372; 2,3687361241280226e-30
282969,7505103597; 2,4313192089378987e-30
288900,80118970363; 2,500208510774829e-30
294956,16678997996; 2,5806456583732736e-30
301138,452954; 2,6537659944608992e-30
307450,31993889174; 2,7289581312749126e-30
313894,483760817; 2,8062807714755838e-30
320473,71736368135; 2,896564929634842e-30
327190,85181234096; 2,9730934913442566e-30
